"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Mean Max Temp (°C)","Mean Max Temp Flag","Mean Min Temp (°C)","Mean Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Extr Max Temp (°C)","Extr Max Temp Flag","Extr Min Temp (°C)","Extr Min Temp Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow Grnd Last Day (cm)","Snow Grnd Last Day Flag","Dir of Max Gust (10's deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-78.55","45.58","ALGONQUIN PARK","6080189","1930-06","1930","06","23.7","","11.1","","17.4","","30.0","S","4.4","","81.5","","0.0","","81.5","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1930-07","1930","07","23.9","","10.4","","17.2","","30.6","","4.4","","37.1","","0.0","","37.1","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1930-08","1930","08","22.5","","10.1","","16.3","","29.4","S","5.6","","47.8","","0.0","","47.8","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1930-09","1930","09","19.2","","8.1","","13.7","","27.8","","1.7","","47.5","","0.0","","47.5","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1930-10","1930","10","12.6","","1.2","","6.9","","28.9","","-6.1","","11.2","","34.3","","45.5","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1930-11","1930","11","5.2","","-2.7","","1.3","","12.8","","-19.4","","2.3","","7.6","","9.9","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1930-12","1930","12","-3.1","","-10.8","","-7.0","","4.4","","-30.6","S","0.0","","20.6","","20.6","","","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1931-01","1931","01","-6.3","","-19.3","","-12.8","","0.6","","-35.0","S","0.0","","34.3","","34.3","","","M","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1931-02","1931","02","-2.9","","-14.1","","-8.5","","3.3","","-30.0","","0.0","","24.9","","24.9","","","M","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1931-03","1931","03","2.4","","-10.0","","-3.8","","8.9","","-22.8","","0.0","","35.6","","35.6","","","M","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1931-04","1931","04","8.1","","-4.4","","1.9","","15.6","","-12.8","","0.0","","7.6","","7.6","","0","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1931-05","1931","05","18.2","","3.4","","10.8","","30.0","","-2.8","","60.5","","0.0","","60.5","","0","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1931-06","1931","06","22.8","","7.3","","15.1","","33.9","","1.1","","28.4","","0.0","","28.4","","0","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1931-07","1931","07","27.5","","13.0","","20.3","","38.3","","5.6","S","46.7","","0.0","","46.7","","0","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1931-08","1931","08","25.1","","10.3","","17.7","","33.9","","4.4","","30.2","","0.0","","30.2","","0","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1931-09","1931","09","22.3","","8.7","","15.5","","35.6","","-0.6","S","122.4","","0.0","","122.4","","0","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1931-10","1931","10","15.8","","2.4","","9.1","","25.0","","-5.0","","57.4","","2.5","","59.9","","0","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1931-11","1931","11","6.7","","-1.5","","2.6","","17.2","","-11.1","S","83.1","","5.1","","88.1","","","M","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1931-12","1931","12","-0.6","","-10.5","","-5.6","","4.4","","-28.9","","8.6","","58.4","","67.1","","","M","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1932-01","1932","01","0.6","","-8.6","","-4.0","","9.4","","-27.8","","49.0","","41.9","","90.9","","","M","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1932-02","1932","02","-3.4","","-16.2","","-9.8","","8.9","","-30.0","","17.8","","45.7","","63.5","","","M","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1932-03","1932","03","-1.1","","-14.4","","-7.8","","4.4","S","-28.9","","11.4","","58.4","","69.9","","","M","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1932-04","1932","04","6.8","","-6.1","","0.4","","21.7","","-22.8","","31.8","","25.4","","57.2","","","M","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1932-05","1932","05","17.3","","2.2","","9.8","","26.7","S","-7.2","","44.2","","0.0","","44.2","","0","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1932-06","1932","06","22.6","","8.8","","15.7","","29.4","","0.6","","84.6","","0.0","","84.6","","0","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1932-07","1932","07","23.6","","10.9","","17.3","","29.4","","5.6","","97.5","","0.0","","97.5","","0","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1932-08","1932","08","24.4","","10.9","","17.7","","31.1","","4.4","","106.2","","0.0","","106.2","","0","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1932-09","1932","09","19.9","","7.1","","13.5","","27.2","S","-2.2","","179.1","","0.0","","179.1","","0","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1932-10","1932","10","13.9","","2.3","","8.1","","21.1","","-3.9","","78.7","","0.8","","79.5","","0","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1932-11","1932","11","1.4","","-6.9","","-2.8","","11.1","","-26.7","","7.6","","8.9","","16.5","","","M","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1932-12","1932","12","-2.0","","-11.0","","-6.5","","7.8","","-37.2","","37.8","","49.0","","86.9","","","M","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1933-01","1933","01","-0.2","","-10.2","","-5.2","","4.4","S","-30.0","","14.0","","7.6","","21.6","","8","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1933-02","1933","02","-5.3","","-14.6","","-10.0","","2.2","S","-37.2","","3.3","","68.6","","71.9","","61","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1933-03","1933","03","-0.6","","-10.8","","-5.7","","5.6","","-25.0","","0.0","","38.1","","38.1","","58","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1933-04","1933","04","9.6","","-2.1","","3.8","","21.1","","-10.0","","25.4","","0.0","","25.4","","0","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1933-05","1933","05","18.0","","3.6","","10.8","","26.7","","-5.0","","45.2","","0.0","","45.2","","0","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1933-06","1933","06","24.3","","8.3","","16.3","","33.9","","1.1","S","31.2","","0.0","","31.2","","0","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1933-07","1933","07","25.4","","11.9","","18.7","","32.2","","6.7","","83.1","","0.0","","83.1","","0","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1933-08","1933","08","24.8","","9.8","","17.3","","28.9","","5.0","","54.9","","0.0","","54.9","","0","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1933-09","1933","09","20.3","","7.8","","14.1","","30.0","","-1.1","","36.8","","0.0","","36.8","","0","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1933-10","1933","10","10.0","","-0.1","","5.0","","18.3","","-11.7","","42.9","","10.2","","53.1","","","M","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1933-11","1933","11","-1.7","","-12.6","","-7.2","","18.3","","-26.1","","29.2","","59.9","","89.2","","","M","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1933-12","1933","12","-5.9","","-16.7","","-11.3","","3.3","","-45.0","","5.8","","34.3","","40.1","","43","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1934-01","1934","01","-4.8","","-15.6","","-10.2","","2.2","S","-34.4","S","12.4","","45.7","","58.2","","61","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1934-02","1934","02","-10.5","","-28.3","","-19.4","","0.0","","-45.0","","0.0","","38.1","","38.1","","","M","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1934-03","1934","03","-1.7","","-10.7","","-6.2","","7.2","","-22.8","S","9.4","","41.9","","51.3","","81","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1934-04","1934","04","6.2","","-5.4","","0.4","","22.8","","-13.3","","5.8","","25.4","","31.2","","0","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1934-05","1934","05","19.1","","1.2","","10.2","","28.3","","-7.2","","9.7","","0.0","","9.7","","0","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1934-06","1934","06","24.2","","9.9","","17.1","","33.3","S","2.2","","19.1","","0.0","","19.1","","0","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1934-07","1934","07","26.0","","11.7","","18.9","","32.2","","6.7","","35.3","","0.0","","35.3","","0","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1934-08","1934","08","22.7","","7.0","","14.9","","33.9","","-0.6","","16.5","","0.0","","16.5","","0","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1934-09","1934","09","20.6","","8.9","","14.8","","27.8","","1.7","","114.0","","0.0","","114.0","","0","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1934-10","1934","10","10.3","","0.4","","5.4","","18.3","","-7.2","","61.7","","22.9","","84.6","","","M","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1934-11","1934","11","4.4","","-1.4","","1.5","","14.4","","-9.4","","98.6","","18.5","","117.1","","0","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1934-12","1934","12","-6.4","","-17.0","","-11.7","","5.6","","-31.1","","0.0","","53.3","","53.3","","51","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1935-01","1935","01","-9.5","","-21.2","","-15.4","","4.4","","-40.6","","10.4","","52.1","","62.5","","43","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1935-02","1935","02","-5.4","","-15.9","","-10.7","","1.7","S","-37.2","","10.9","","31.8","","42.7","","58","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1935-03","1935","03","2.2","","-10.1","","-4.0","","11.1","","-26.7","","5.1","","17.8","","22.9","","18","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1935-04","1935","04","9.3","","-4.7","","2.3","","21.1","","-12.2","","20.6","","0.0","","20.6","","0","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1935-05","1935","05","13.5","","0.4","","7.0","","26.7","","-7.2","","13.5","","0.0","","13.5","","0","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1935-06","1935","06","21.7","","8.2","","15.0","","27.2","","1.1","","80.3","","0.0","","80.3","","0","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1935-07","1935","07","27.6","","13.2","","20.4","","31.7","","4.4","","67.6","","0.0","","67.6","","0","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1935-08","1935","08","24.3","","10.6","","17.5","","32.2","","3.3","","42.7","","","M","42.7","","0","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1935-09","1935","09","18.8","","5.3","","12.1","","27.8","","-2.8","","24.9","","0.0","","24.9","","0","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1935-10","1935","10","13.2","","0.4","","6.8","","18.3","S","-5.6","S","21.6","","0.8","","22.4","","0","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1935-11","1935","11","4.5","","-3.3","","0.6","","19.4","","-15.0","","19.3","","12.7","","32.0","","","M","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1935-12","1935","12","-6.2","","-18.8","","-12.5","","1.7","S","-34.4","","0.0","","22.9","","22.9","","23","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1936-01","1936","01","-5.8","","-18.5","","-12.2","","1.7","","-34.4","","0.0","","64.8","","64.8","","81","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1936-02","1936","02","-7.7","","-22.6","","-15.2","","4.4","","-35.6","","1.8","","50.8","","52.6","","74","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1936-03","1936","03","1.8","","-8.0","","-3.1","","10.0","","-32.2","","10.4","","53.3","","63.8","","38","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1936-04","1936","04","5.7","","-4.8","","0.5","","14.4","","-17.2","","30.5","","8.9","","39.4","","0","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1936-05","1936","05","19.1","","3.8","","11.5","","28.3","S","-8.9","","5.6","","0.0","","5.6","","0","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1936-06","1936","06","22.3","","8.2","","15.3","","28.9","","-6.7","","75.4","","0.0","","75.4","","0","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1936-07","1936","07","25.1","","11.3","","18.2","","36.1","","3.3","","26.9","","0.0","","26.9","","0","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1936-08","1936","08","22.9","","9.3","","16.1","","30.0","","3.3","","110.2","","0.0","","110.2","","0","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1936-09","1936","09","19.3","","7.2","","13.3","","30.0","","-4.4","","97.3","","0.0","","97.3","","0","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1936-10","1936","10","10.2","","-0.3","","5.0","","21.1","","-12.8","","114.8","","2.8","","117.6","","0","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1936-11","1936","11","-1.9","","-9.7","","-5.8","","13.3","","-27.2","","23.1","","28.2","","51.3","","","M","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1936-12","1936","12","-1.3","","-12.5","","-6.9","","8.3","S","-27.8","","0.0","","44.7","","44.7","","","M","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1937-01","1937","01","-2.4","","-14.5","","-8.5","","6.7","","-34.4","","0.0","","63.2","","63.2","","","M","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1937-02","1937","02","-2.4","","-15.8","","-9.1","","6.7","","-28.3","","0.0","","40.1","","40.1","","","M","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1937-03","1937","03","-2.1","","-15.6","","-8.9","","3.9","","-30.6","","0.0","","54.1","","54.1","","","M","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1937-04","1937","04","7.1","","-3.0","","2.1","","17.8","","-16.7","","39.4","","26.7","","66.0","","","M","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1937-05","1937","05","19.2","","3.2","","11.2","","31.7","","-2.2","S","62.2","","0.0","","62.2","","0","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1937-06","1937","06","23.2","","9.5","","16.4","","31.7","S","3.9","S","73.7","","0.0","","73.7","","0","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1937-07","1937","07","26.1","","12.5","","19.3","","31.1","S","6.1","","49.0","","0.0","","49.0","","0","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1937-08","1937","08","26.7","","12.6","","19.7","","31.7","","6.1","","54.1","","0.0","","54.1","","0","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1937-09","1937","09","18.9","","6.9","","12.9","","30.6","","-1.1","","86.4","","0.0","","86.4","","0","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1937-10","1937","10","9.4","","1.4","","5.4","","20.6","","-6.7","","64.8","","15.2","","80.0","","","M","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1937-11","1937","11","2.9","","-3.6","","-0.4","","9.4","S","-11.7","","87.6","","22.9","","110.5","","","M","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1937-12","1937","12","-5.0","","-15.7","","-10.4","","1.7","","-27.2","","0.0","","101.1","","101.1","","","M","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1938-01","1938","01","-7.2","","-20.1","","-13.7","","5.0","","-34.4","","0.0","T","49.5","","49.5","","","M","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1938-02","1938","02","-4.7","","-17.0","","-10.9","","2.2","","-28.9","","0.0","T","33.5","","33.5","","","M","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1938-03","1938","03","2.2","","-11.2","","-4.5","","15.6","","-39.4","","0.0","","51.6","","51.6","","","M","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1938-04","1938","04","9.7","","-2.9","","3.4","","25.6","S","-19.4","","","M","","M","","M","0","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1938-05","1938","05","18.2","","3.3","","10.8","","27.8","","-2.2","","105.9","","1.3","","107.2","","0","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1938-06","1938","06","23.8","","9.2","","16.5","","31.1","","3.3","","68.3","","0.0","","68.3","","0","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1938-07","1938","07","25.9","","12.7","","19.3","","31.7","","6.1","","36.3","","0.0","","36.3","","0","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1938-08","1938","08","25.4","","13.3","","19.4","","33.3","","3.9","","124.0","","0.0","","124.0","","0","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1938-09","1938","09","17.1","","4.9","","11.0","","23.9","S","-1.1","","110.7","","0.0","","110.7","","0","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1938-10","1938","10","13.9","","2.1","","8.0","","27.2","","-5.6","","37.8","","0.0","","37.8","","0","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1938-11","1938","11","5.3","","-3.7","","0.8","","16.7","S","-17.8","","18.8","","11.4","","30.2","","","M","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1938-12","1938","12","-2.8","","-12.2","","-7.5","","3.3","S","-30.0","","0.0","","85.1","","85.1","","","M","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1939-01","1939","01","-5.5","","-19.0","","-12.3","","5.6","","-38.9","","0.0","","67.1","","67.1","","","M","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1939-02","1939","02","-5.7","","-19.3","","-12.5","","3.9","","-31.7","","0.0","T","64.5","","64.5","","","M","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1939-03","1939","03","-1.3","","-15.6","","-8.5","","11.7","","-33.9","","0.0","","63.5","","63.5","","","M","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1939-04","1939","04","4.7","","-6.2","","-0.8","","16.7","","-22.2","","27.9","","14.2","","42.2","","0","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1939-05","1939","05","19.1","","3.5","","11.3","","28.9","","-6.1","S","53.8","","0.0","","53.8","","0","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1939-06","1939","06","22.1","","10.1","","16.1","","28.9","","2.2","","52.8","","0.0","","52.8","","0","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1939-07","1939","07","24.8","","11.9","","18.4","","32.2","","6.1","","89.7","","0.0","","89.7","","0","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1939-08","1939","08","25.4","","13.4","","19.4","","28.9","S","5.0","","107.4","","0.0","","107.4","","0","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1939-09","1939","09","19.3","","5.1","","12.2","","31.7","","-1.7","","53.1","","0.0","","53.1","","0","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1939-10","1939","10","10.7","","0.2","","5.5","","22.8","","-10.0","","59.7","","10.2","","69.9","","","M","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1939-11","1939","11","1.7","","-7.9","","-3.1","","7.8","","-16.7","","13.5","","12.7","","26.2","","","M","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1939-12","1939","12","-3.0","","-12.9","","-8.0","","4.4","","-26.1","","1.8","","30.0","","31.8","","","M","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1940-01","1940","01","-9.3","","-23.5","","-16.4","","0.6","S","-37.8","","0.0","","48.0","","48.0","","","M","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1940-02","1940","02","-5.4","","-20.1","","-12.8","","1.1","S","-34.4","","0.0","","44.5","","44.5","","","M","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1940-03","1940","03","-2.4","","-15.8","","-9.1","","11.1","","-31.1","","0.0","","81.3","","81.3","","","M","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1940-04","1940","04","6.3","","-5.9","","0.2","","22.2","","-12.2","","19.6","","7.1","","26.7","","0","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1940-05","1940","05","16.5","","3.9","","10.2","","27.2","","-5.0","S","116.1","","0.0","","116.1","","0","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1940-06","1940","06","20.9","","9.6","","15.3","","28.9","","2.2","","51.3","","0.0","","51.3","","0","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1940-07","1940","07","24.5","","11.8","","18.2","","31.7","S","4.4","S","58.2","","0.0","","58.2","","0","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1940-08","1940","08","23.1","","11.3","","17.2","","29.4","S","1.1","","109.2","","0.0","","109.2","","0","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1940-09","1940","09","17.9","","7.7","","12.8","","25.6","","-1.1","S","88.9","","0.0","T","88.9","","0","","","","",""
"-78.55","45.58","ALGONQUIN PARK","6080189","1940-10","1940","10","10.1","","0.1","","5.1","","20.6","","-9.4","","49.3","","0.5","","49.8","","0","","","","",""
